,productId,title,userId,profileName,score,text,Time,ip,time,Annotation,Actual_True,Outcome,res
285,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1G028CMW4GEN6,ChefJeff,1,"DO NOT buy this phone unless you're willing to endure continuous calls from Verizon Wireless if you try to close your account.Last week, shortly after telling Verizon's sales person I was switching to T-Mobile because their Customer Service is a disaster, I began getting three to five calls each day that hang up as soon as I answer. Doing a *69 revealed they were coming from 1-800-470-0768, Verizon Wireless' number. Calling a supervisor (Jasen) resulted in an apology and him putting me on their Do Not Call list, which he says won't take effect for 30 days. He also said this is a ""known problem with Verizon's auto-dialer"" for which Verizon has no solution. It's only noon and so far today I've gotten three calls from them, two hangups and another sales pitch to upgrade my phones and stay with Verizon Wireless.I'd rather stick needles in my eyes.",16-02-2007 00:00,93.183.128.0/18,1134432000,1,1,TP,0.26168224299065423
286,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A3GVO0CVQB207,"D. Genova ""D""",3,"it didn't hang and needed to be turned off and on occasionally, then i'll give this a 5 stars",04-07-2007 00:00,196.42.176.0/20,1183507200,0,0,TN,0.13831775700934576
287,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1RLDMJRMYKM3S,AJCraw,5,I saw this phone and I said let me buy it and see how it works.I always buy a new cell phone every 6 month and it doesn't matter what the price is but since I have this one I really like the whole phone. I have the color magenta and everyone keep saying it looks cool and it does. All the features for me are great even the speakerphone. I would recommend this phone because it save space in your purse and everything works well.,05-10-2006 00:00,196.42.240.0/20,1160006400,0,0,TN,0.5383177570093458
288,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1210NT3LWHHNW,"Nashat Mostafa ""Consumer Electronics Consulta...",5,"Motorola RAZR V3, is not only one of the most popular cellular phones in the united state, but it can be considered without hesitation to be also a well known T.V. and movie star.First, Motorola RAZR V3 has very beautiful slim shape like most movie stars. Second, it has many stunning colorful dresses like silver, blue, black, pink and maroon. Third, and for most, Motorola RAZR V3 has been seen in numerous movies, television and reality shows.On the television game show Cash Cab, RAZR V3 was used by the contestants who seek assistance by phone. In the adventure reality show ""Treasure Hunters"", the contestants were given RAZR V3s for communication with the host and each other.The RAZR was also used by Detective Danny Messer during Season 2 of CSI: NY.I expect to see the rising star, Motorola RAZR V3, in Entertainment Tonight, Larry King, and many other late night shows. Good Luck.",03-08-2007 00:00,206.3.224.0/20,1186099200,0,0,TN,0.5383177570093458
289,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),AAVYDZ33F5W28,S. K.,5,"Can you transfer your existing wireless phone number to this new service? I did not see a way to do this, and I have had my number too long to give it up.Thanks.",08-09-2006 00:00,209.20.236.0/24,1157673600,0,1,FN,0.5383177570093458
290,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A3P85LJ2DITDRB,P. Cerio,2,"If my E815 didn't have the restart problem when sending text messages I would have kept it. I sent it back twice for replacments and all 3 phones had the proble. It is very common and part of the reason VZW dropped it.The V3m is ok, but would be much better without the stupid VZW interface. The red bars across the top and bottom are annoying and the menus are not as user friendly as the Moto UI on the E815. It's all in what you're used to I guess. Verizon layers their UI over the moto OS to keep users from making the seem edits to enable features they don't want you using, unlike the E815 which was very easy to fix.I will live with it until my contract is up and go back to Cingular where they don't mess up a good thing. The V3i is a far superior phone.",31-10-2006 00:00,212.5.32.0/19,1162252800,0,0,FN,0.06168224299065424
291,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2JCTFI1G9BJE7,Ellis Greene,1,"I initially purchased this phone through Verizon: A brand new Razr. It looked nice, but the battery on the phone was worthless. Every night I had to recharge the phone. Even when I did not use the phone all day, I still had to charge the phone at night. Same thing happened after exchanging the battery. I tried three different batteries, but same result. Maybe I had a defective phone, but that did not matter to me. I simply exchanged the phone after seven days to another model. I would not get this phone if I were you. Hope this helped.",07-02-2007 00:00,93.183.128.0/18,1134432000,1,0,FP,0.26168224299065423
292,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2A5AMB2O5B9U7,S. O'Shea,1,"I wanted the Motorola RAZR for a while and I finally got one. Now, I just wish I had my old phone back. Here's why I don't like this phone:- buttons on the side are easy to accidentally push- the standard ringtones are terrible and you must pay for any new ones- the battery doesn't stay charged for more than a couple of days- frequently used functions are not very easily accessedOverall, I had high expectations for this phone. I thought I was getting this high tech, cool new device and it's not even as good as the simple three-year old phone I was using!",27-07-2007 00:00,93.183.128.0/18,1134432000,1,1,TP,0.26168224299065423
293,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2ZBTOKWYZNL80,J. Adams,1,"Although this phone is nice and small I regret ever switching to it. Verizon puts the worst operating systems on their phones. I like to leave my phone on vibrate and keep it in my pocket. But this phone never stops vibrating. When a scroll down a menu, or when a miss a call or when the battery is low it just vibrates over and over. Its driving me mad!",10-03-2008 00:00,93.183.128.0/18,1134432000,1,1,FP,0.26168224299065423
294,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A17DN4OIFFXR49,Jedi Master Ben,4,"I've had this phone for around 2 weeks now, and I love it.Calls are very clear (except when connected to someone using Nextel's service, which seems to be almost everyone in my town), and are never dropped, except when engulfed by trees.The speaker quality is excellent. I have a 2Gb MicroSD card with music on it, and it sounds wonderful.As for battery life, I got the extended battery, and I haven't had a chance to really keep track of battery life. But it's very good.",01-01-2008 00:00,212.36.0.0/19,1199145600,0,0,TN,0.33831775700934574
